DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
131136,131136,0.500000,Transmission,Mk10,4,18:00:00 01-May-2016,19:00:00 01-May-2016,,,,0.0,0.00,64.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 01-May-2016,20:00:00 01-May-2016,,,,0.0,0.00,280.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,5,20:00:00 01-May-2016,21:00:00 01-May-2016,,,,0.0,0.00,360.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,5,21:00:00 01-May-2016,22:00:00 01-May-2016,,,,0.0,0.00,304.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,22:00:00 01-May-2016,23:00:00 01-May-2016,,,,0.0,0.00,160.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 01-May-2016,00:00:00 02-May-2016,,,,0.0,0.00,328.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,00:00:00 06-May-2016,01:00:00 06-May-2016,,,,0.0,0.00,456.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,02:00:00 06-May-2016,03:00:00 06-May-2016,,,,0.0,0.00,432.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,03:00:00 06-May-2016,04:00:00 06-May-2016,,,,0.0,0.00,400.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 06-May-2016,06:00:00 06-May-2016,,,,0.0,0.00,384.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,09:00:00 06-May-2016,10:00:00 06-May-2016,,,,0.0,0.00,400.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,10:00:00 06-May-2016,11:00:00 06-May-2016,,,,0.0,0.00,368.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,11:00:00 06-May-2016,12:00:00 06-May-2016,,,,0.0,0.00,384.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 06-May-2016,15:00:00 06-May-2016,,,,0.0,0.00,62.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,15:00:00 06-May-2016,16:00:00 06-May-2016,,,,0.0,0.00,58.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,16:00:00 06-May-2016,17:00:00 06-May-2016,,,,0.0,0.00,60.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,17:00:00 06-May-2016,18:00:00 06-May-2016,,,,0.0,0.00,60.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 06-May-2016,20:00:00 06-May-2016,,,,0.0,0.00,336.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,20:00:00 06-May-2016,21:00:00 06-May-2016,,,,0.0,0.00,320.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,21:00:00 06-May-2016,22:00:00 06-May-2016,,,,0.0,0.00,249.0,2.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,22:00:00 06-May-2016,23:00:00 06-May-2016,,,,0.0,0.00,368.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 06-May-2016,00:00:00 07-May-2016,,,,0.0,0.00,400.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,00:00:00 11-May-2016,01:00:00 11-May-2016,,,,0.0,0.00,312.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,4,01:00:00 11-May-2016,02:00:00 11-May-2016,,,,0.0,0.00,360.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,02:00:00 11-May-2016,03:00:00 11-May-2016,,,,0.0,0.00,296.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,03:00:00 11-May-2016,04:00:00 11-May-2016,,,,0.0,0.00,328.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,06:00:00 11-May-2016,07:00:00 11-May-2016,,,,0.0,0.00,344.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,5,08:00:00 11-May-2016,09:00:00 11-May-2016,,,,0.0,0.00,368.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,09:00:00 11-May-2016,10:00:00 11-May-2016,,,,0.0,0.00,408.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,10:00:00 11-May-2016,11:00:00 11-May-2016,,,,0.0,0.00,376.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 11-May-2016,15:00:00 11-May-2016,,,,0.0,0.00,360.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,18:00:00 11-May-2016,19:00:00 11-May-2016,,,,0.0,0.00,34.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 11-May-2016,20:00:00 11-May-2016,,,,0.0,0.00,344.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,21:00:00 11-May-2016,22:00:00 11-May-2016,,,,0.0,0.00,384.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,22:00:00 11-May-2016,23:00:00 11-May-2016,,,,0.0,0.00,392.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 11-May-2016,00:00:00 12-May-2016,,,,0.0,0.00,376.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,00:00:00 16-May-2016,01:00:00 16-May-2016,,,,0.0,0.00,288.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,02:00:00 16-May-2016,03:00:00 16-May-2016,,,,0.0,0.00,320.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,04:00:00 16-May-2016,05:00:00 16-May-2016,,,,0.0,0.00,376.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 16-May-2016,06:00:00 16-May-2016,,,,0.0,0.00,360.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,07:00:00 16-May-2016,08:00:00 16-May-2016,,,,0.0,0.00,352.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,10:00:00 16-May-2016,11:00:00 16-May-2016,,,,0.0,0.00,328.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,15:00:00 16-May-2016,16:00:00 16-May-2016,,,,0.0,0.00,408.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,17:00:00 16-May-2016,18:00:00 16-May-2016,,,,0.0,0.00,90.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,4,00:00:00 21-May-2016,01:00:00 21-May-2016,,,,0.0,0.00,336.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,04:00:00 21-May-2016,05:00:00 21-May-2016,,,,0.0,0.00,360.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,07:00:00 21-May-2016,08:00:00 21-May-2016,,,,0.0,0.00,320.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,08:00:00 21-May-2016,09:00:00 21-May-2016,,,,0.0,0.00,344.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,10:00:00 21-May-2016,11:00:00 21-May-2016,,,,0.0,0.00,320.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,11:00:00 21-May-2016,12:00:00 21-May-2016,,,,0.0,0.00,376.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,12:00:00 21-May-2016,13:00:00 21-May-2016,,,,0.0,0.00,384.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,13:00:00 21-May-2016,14:00:00 21-May-2016,,,,0.0,0.00,320.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,15:00:00 21-May-2016,16:00:00 21-May-2016,,,,0.0,0.00,36.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,2,16:00:00 21-May-2016,17:00:00 21-May-2016,,,,0.0,0.00,27.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,21:00:00 21-May-2016,22:00:00 21-May-2016,,,,0.0,0.00,192.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,22:00:00 21-May-2016,23:00:00 21-May-2016,,,,0.0,0.00,264.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,23:00:00 21-May-2016,00:00:00 22-May-2016,,,,0.0,0.00,288.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,00:00:00 26-May-2016,01:00:00 26-May-2016,,,,0.0,0.00,272.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,01:00:00 26-May-2016,02:00:00 26-May-2016,,,,0.0,0.00,44.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,2,02:00:00 26-May-2016,03:00:00 26-May-2016,,,,0.0,0.00,23.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,3,03:00:00 26-May-2016,04:00:00 26-May-2016,,,,0.0,0.00,160.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,04:00:00 26-May-2016,05:00:00 26-May-2016,,,,0.0,0.00,56.5,0.50,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 26-May-2016,06:00:00 26-May-2016,,,,0.0,0.00,23.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,2,06:00:00 26-May-2016,07:00:00 26-May-2016,,,,0.0,0.00,46.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,07:00:00 26-May-2016,08:00:00 26-May-2016,,,,0.0,0.00,32.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,10:00:00 26-May-2016,11:00:00 26-May-2016,,,,0.0,0.00,31.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,13:00:00 26-May-2016,14:00:00 26-May-2016,,,,0.0,0.00,244.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,15:00:00 26-May-2016,16:00:00 26-May-2016,,,,0.0,0.00,184.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,16:00:00 26-May-2016,17:00:00 26-May-2016,,,,0.0,0.00,51.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,17:00:00 26-May-2016,18:00:00 26-May-2016,,,,0.0,0.00,33.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,2,18:00:00 26-May-2016,19:00:00 26-May-2016,,,,0.0,0.00,140.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,21:00:00 26-May-2016,22:00:00 26-May-2016,,,,0.0,0.00,90.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,22:00:00 26-May-2016,23:00:00 26-May-2016,,,,0.0,0.00,94.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,01:00:00 31-May-2016,02:00:00 31-May-2016,,,,0.0,0.00,80.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,02:00:00 31-May-2016,03:00:00 31-May-2016,,,,0.0,0.00,74.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,03:00:00 31-May-2016,04:00:00 31-May-2016,,,,0.0,0.00,88.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,13:00:00 31-May-2016,14:00:00 31-May-2016,,,,0.0,0.00,22.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 31-May-2016,15:00:00 31-May-2016,,,,0.0,0.00,24.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,2,15:00:00 31-May-2016,16:00:00 31-May-2016,,,,0.0,0.00,92.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 31-May-2016,20:00:00 31-May-2016,,,,0.0,0.00,220.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,20:00:00 31-May-2016,21:00:00 31-May-2016,,,,0.0,0.00,172.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,00:00:00 05-Jun-2016,01:00:00 05-Jun-2016,,,,0.0,0.00,272.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,01:00:00 05-Jun-2016,02:00:00 05-Jun-2016,,,,0.0,0.00,264.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,02:00:00 05-Jun-2016,03:00:00 05-Jun-2016,,,,0.0,0.00,216.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,03:00:00 05-Jun-2016,04:00:00 05-Jun-2016,,,,0.0,0.00,272.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,04:00:00 05-Jun-2016,05:00:00 05-Jun-2016,,,,0.0,0.00,152.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 05-Jun-2016,06:00:00 05-Jun-2016,,,,0.0,0.00,196.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 05-Jun-2016,15:00:00 05-Jun-2016,,,,0.0,0.00,108.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,15:00:00 05-Jun-2016,16:00:00 05-Jun-2016,,,,0.0,0.00,80.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,16:00:00 05-Jun-2016,17:00:00 05-Jun-2016,,,,0.0,0.00,56.5,0.50,,,,
131136,131136,0.500000,Transmission,Mk10,3,17:00:00 05-Jun-2016,18:00:00 05-Jun-2016,,,,0.0,0.00,53.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,22:00:00 05-Jun-2016,23:00:00 05-Jun-2016,,,,0.0,0.00,228.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 05-Jun-2016,00:00:00 06-Jun-2016,,,,0.0,0.00,280.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,00:00:00 10-Jun-2016,01:00:00 10-Jun-2016,,,,0.0,0.00,256.0,3.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,01:00:00 10-Jun-2016,02:00:00 10-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,02:00:00 10-Jun-2016,03:00:00 10-Jun-2016,,,,0.0,0.00,188.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,03:00:00 10-Jun-2016,04:00:00 10-Jun-2016,,,,0.0,0.00,220.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,04:00:00 10-Jun-2016,05:00:00 10-Jun-2016,,,,0.0,0.00,236.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,06:00:00 10-Jun-2016,07:00:00 10-Jun-2016,,,,0.0,0.00,224.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,13:00:00 10-Jun-2016,14:00:00 10-Jun-2016,,,,0.0,0.00,98.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,18:00:00 10-Jun-2016,19:00:00 10-Jun-2016,,,,0.0,0.00,82.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 10-Jun-2016,20:00:00 10-Jun-2016,,,,0.0,0.00,249.0,2.75,,,,
131136,131136,0.500000,Transmission,Mk10,3,20:00:00 10-Jun-2016,21:00:00 10-Jun-2016,,,,0.0,0.00,240.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,21:00:00 10-Jun-2016,22:00:00 10-Jun-2016,,,,0.0,0.00,208.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 10-Jun-2016,00:00:00 11-Jun-2016,,,,0.0,0.00,236.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,04:00:00 15-Jun-2016,05:00:00 15-Jun-2016,,,,0.0,0.00,49.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 15-Jun-2016,06:00:00 15-Jun-2016,,,,0.0,0.00,160.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,11:00:00 20-Jun-2016,12:00:00 20-Jun-2016,,,,0.0,0.00,62.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,15:00:00 20-Jun-2016,16:00:00 20-Jun-2016,,,,0.0,0.00,128.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,18:00:00 20-Jun-2016,19:00:00 20-Jun-2016,,,,0.0,0.00,43.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,20:00:00 20-Jun-2016,21:00:00 20-Jun-2016,,,,0.0,0.00,84.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,05:00:00 25-Jun-2016,06:00:00 25-Jun-2016,,,,0.0,0.00,78.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,12:00:00 25-Jun-2016,13:00:00 25-Jun-2016,,,,0.0,0.00,52.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,16:00:00 25-Jun-2016,17:00:00 25-Jun-2016,,,,0.0,0.00,108.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,2,21:00:00 25-Jun-2016,22:00:00 25-Jun-2016,,,,0.0,0.00,112.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 25-Jun-2016,00:00:00 26-Jun-2016,,,,0.0,0.00,98.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,00:00:00 30-Jun-2016,01:00:00 30-Jun-2016,,,,0.0,0.00,17.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,2,01:00:00 30-Jun-2016,02:00:00 30-Jun-2016,,,,0.0,0.00,40.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,3,06:00:00 30-Jun-2016,07:00:00 30-Jun-2016,,,,0.0,0.00,23.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,09:00:00 30-Jun-2016,10:00:00 30-Jun-2016,,,,0.0,0.00,38.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,2,11:00:00 30-Jun-2016,12:00:00 30-Jun-2016,,,,0.0,0.00,35.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,15:00:00 30-Jun-2016,16:00:00 30-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,17:00:00 30-Jun-2016,18:00:00 30-Jun-2016,,,,0.0,0.00,196.0,1.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,08:00:00 05-Jul-2016,09:00:00 05-Jul-2016,,,,0.0,0.00,8.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,2,10:00:00 05-Jul-2016,11:00:00 05-Jul-2016,,,,0.0,0.00,19.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,12:00:00 05-Jul-2016,13:00:00 05-Jul-2016,,,,0.0,0.00,17.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,18:00:00 05-Jul-2016,19:00:00 05-Jul-2016,,,,0.0,0.00,30.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,19:00:00 05-Jul-2016,20:00:00 05-Jul-2016,,,,0.0,0.00,90.0,0.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,01:00:00 10-Jul-2016,02:00:00 10-Jul-2016,,,,0.0,0.00,17.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 10-Jul-2016,15:00:00 10-Jul-2016,,,,0.0,0.00,16.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,18:00:00 10-Jul-2016,19:00:00 10-Jul-2016,,,,0.0,0.00,7.0,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,23:00:00 15-Jul-2016,00:00:00 16-Jul-2016,,,,0.0,0.00,26.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,14:00:00 20-Jul-2016,15:00:00 20-Jul-2016,,,,0.0,0.00,51.0,0.25,,,,
131136,131136,0.500000,Transmission,Mk10,1,01:00:00 25-Jul-2016,02:00:00 25-Jul-2016,,,,0.0,0.00,249.0,2.75,,,,
131136,131136,0.500000,Transmission,Mk10,1,06:00:00 25-Jul-2016,07:00:00 25-Jul-2016,,,,0.0,0.00,5.5,0.00,,,,
131136,131136,0.500000,Transmission,Mk10,1,08:00:00 25-Jul-2016,09:00:00 25-Jul-2016,,,,0.0,0.00,7.5,0.00,,,,
