DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
131130,131130,Mk10,DS,6,5,0,,,17:53:39 25-Apr-2016,R,2,-65.0370,-63.3440,,,58,,401677603,-124
131130,131130,Mk10,DS,5,1,2,,,18:47:58 25-Apr-2016,P,1,-65.0470,-63.3480,,,50,,401677602,-126
131130,131130,Mk10,DS,7,1,1,,,19:30:01 25-Apr-2016,R,3,-65.0370,-63.3230,,,58,,401677603,-124
131130,131130,Mk10,DS,7,0,0,120,43,20:27:52 25-Apr-2016,P,0,-65.0450,-63.2690,,,58,,401677602,-129
131130,131130,Mk10,DS,5,0,1,43,43,20:32:08 25-Apr-2016,K,1,-65.0450,-63.3150,,,56,,401677601,-127
131130,131130,Mk10,DS,5,0,1,166,43,21:10:41 25-Apr-2016,R,0,-65.0520,-63.3480,,,58,,401677601,-124
131130,131130,Mk10,DS,4,0,1,50,43,21:45:46 25-Apr-2016,N,2,-65.0470,-63.3290,,,58,,401677604,-124
131130,131130,Mk10,DS,3,0,1,221,53,22:10:25 25-Apr-2016,P,A,-65.0450,-63.3560,,,6,,401677599,-129
131130,131130,Mk10,DS,4,0,0,53,44,22:13:35 25-Apr-2016,K,2,-65.0540,-63.3270,,,56,,401677602,-122
131130,131130,Mk10,DS,6,0,0,93,44,22:50:22 25-Apr-2016,R,3,-65.0600,-63.3350,,,58,,401677602,-126
131130,131130,Mk10,DS,4,0,1,101,71,23:24:59 25-Apr-2016,N,1,-65.0690,-63.3240,,,58,,401677604,-123
131130,131130,Mk10,DS,2,0,0,45,45,23:50:28 25-Apr-2016,P,B,-65.0680,-63.3280,,,6,,401677597,-134
131130,131130,Mk10,DS,8,0,0,89,45,23:54:43 25-Apr-2016,K,2,-65.0770,-63.3080,,,56,,401677602,-118
131130,131130,Mk10,DS,5,0,1,114,48,00:10:57 26-Apr-2016,A,2,-65.0620,-63.2410,,,56,,401677597,-123
131130,131130,Mk10,DS,1,0,1,,,00:30:44 26-Apr-2016,R,B,-65.0630,-63.2360,,,6,,401677606,-139
131130,131130,Mk10,DS,3,0,0,57,44,01:03:33 26-Apr-2016,N,A,-65.0720,-63.1790,,,8,,401677604,-129
131130,131130,Mk10,DS,4,0,0,45,43,01:32:51 26-Apr-2016,K,1,-65.0700,-63.1880,,,56,,401677599,-121
131130,131130,Mk10,DS,11,0,0,43,43,01:51:03 26-Apr-2016,A,3,-65.0640,-63.1670,,,56,,401677606,-117
131130,131130,Mk10,DS,2,0,0,196,196,02:42:20 26-Apr-2016,B,B,-65.0590,-63.1430,,,8,,401677607,-127
131130,131130,Mk10,DS,5,0,0,133,43,02:47:04 26-Apr-2016,N,3,-65.0530,-63.1250,,,56,,401677605,-128
131130,131130,Mk10,DS,6,0,0,108,54,03:07:07 26-Apr-2016,P,2,-65.0460,-63.1430,,,56,,401677603,-130
131130,131130,Mk10,DS,4,0,1,60,54,03:10:25 26-Apr-2016,K,1,-65.0450,-63.1360,,,56,,401677603,-125
131130,131130,Mk10,DS,4,0,0,101,43,03:28:34 26-Apr-2016,A,1,-65.0340,-63.1450,,,56,,401677603,-118
131130,131130,Mk10,DS,1,0,1,,,04:18:36 26-Apr-2016,B,B,-65.0370,-63.1150,,,8,,401677611,-135
131130,131130,Mk10,DS,1,0,0,,,04:30:58 26-Apr-2016,N,B,-65.0340,-63.1490,,,8,,401677613,-130
131130,131130,Mk10,DS,5,0,2,43,43,04:50:23 26-Apr-2016,P,0,-65.0380,-63.1830,,,56,,401677607,-131
131130,131130,Mk10,DS,8,0,2,43,43,04:51:27 26-Apr-2016,K,2,-65.0130,-63.2240,,,56,,401677607,-127
131130,131130,Mk10,DS,6,0,1,141,43,05:07:05 26-Apr-2016,A,2,-65.0070,-63.2380,,,56,,401677607,-125
131130,131130,Mk10,DS,1,0,1,,,06:00:17 26-Apr-2016,B,B,-65.0100,-63.2210,,,7,,401677621,-135
131130,131130,Mk10,DS,10,1,0,,,06:06:23 26-Apr-2016,N,3,-65.0090,-63.2880,,,56,,401677606,-128
131130,131130,Mk10,DS,6,0,0,103,43,06:24:10 26-Apr-2016,P,3,-65.0020,-63.3230,,,56,,401677605,-120
131130,131130,Mk10,DS,4,0,1,144,43,06:26:52 26-Apr-2016,K,1,-65.0020,-63.3120,,,56,,401677605,-129
131130,131130,Mk10,DS,5,0,0,128,48,06:50:52 26-Apr-2016,A,2,-64.9970,-63.3200,,,56,,401677605,-125
131130,131130,Mk10,DS,7,0,0,130,44,07:49:07 26-Apr-2016,N,2,-64.9820,-63.3260,,,58,,401677605,-129
131130,131130,Mk10,DS,5,0,0,43,43,08:07:58 26-Apr-2016,K,3,-64.9710,-63.3750,,,56,,401677606,-123
131130,131130,Mk10,DS,5,0,0,43,43,08:07:58 26-Apr-2016,P,2,-64.9660,-63.3860,,,56,,401677608,-128
131130,131130,Mk10,DS,1,0,0,,,08:28:56 26-Apr-2016,A,B,-64.9720,-63.3840,,,6,,401677608,-123
131130,131130,Mk10,DS,5,0,1,129,43,09:08:36 26-Apr-2016,R,1,-64.9740,-63.4370,,,58,,401677604,-131
131130,131130,Mk10,DS,3,0,2,44,43,09:16:00 26-Apr-2016,B,A,-64.9790,-63.4610,,,6,,401677602,-130
131130,131130,Mk10,DS,3,0,0,76,43,09:30:25 26-Apr-2016,N,A,-64.9760,-63.4590,,,6,,401677606,-124
131130,131130,Mk10,DS,6,0,1,119,45,09:47:31 26-Apr-2016,K,1,-64.9670,-63.4460,,,46,,401677606,-127
131130,131130,Mk10,DS,6,0,1,114,43,10:07:21 26-Apr-2016,A,3,-64.9880,-63.4340,,,56,,401677601,-121
131130,131130,Mk10,DS,3,0,0,229,43,10:49:44 26-Apr-2016,R,A,-64.9760,-63.3900,,,8,,401677605,-122
131130,131130,Mk10,DS,2,0,2,86,86,10:53:53 26-Apr-2016,B,B,-64.9800,-63.3960,,,6,,401677601,-132
131130,131130,Mk10,DS,4,0,1,157,43,11:09:12 26-Apr-2016,N,1,-64.9740,-63.4240,,,56,,401677604,-128
131130,131130,Mk10,DS,2,0,2,43,43,11:26:21 26-Apr-2016,K,B,-64.9790,-63.4130,,,6,,401677602,-128
131130,131130,Mk10,DS,5,0,0,162,43,11:42:43 26-Apr-2016,A,1,-64.9780,-63.4440,,,58,,401677603,-116
131130,131130,Mk10,DS,5,0,1,54,43,12:29:43 26-Apr-2016,R,1,-64.9860,-63.4250,,,58,,401677603,-119
131130,131130,Mk10,DS,4,0,2,43,43,12:43:01 26-Apr-2016,B,0,-64.9830,-63.4230,,,56,,401677603,-128
131130,131130,Mk10,DS,5,0,1,141,67,13:25:55 26-Apr-2016,A,3,-64.9950,-63.4430,,,58,,401677604,-118
131130,131130,Mk10,DS,6,0,1,43,43,14:03:09 26-Apr-2016,R,1,-65.0000,-63.4790,,,58,,401677600,-131
131130,131130,Mk10,DS,2,0,1,87,87,14:16:49 26-Apr-2016,B,B,-64.9900,-63.4770,,,6,,401677603,-131
131130,131130,Mk10,DS,1,0,0,,,15:06:06 26-Apr-2016,A,B,-64.9950,-63.4980,,,8,,401677591,-122
131130,131130,Mk10,DS,3,0,1,122,53,15:46:46 26-Apr-2016,R,A,-64.9530,-63.4850,,,8,,401677609,-133
131130,131130,Mk10,DS,1,0,0,,,00:53:21 27-Apr-2016,N,B,-64.9300,-63.7510,,,8,,401677632,-128
131130,131130,Mk10,DS,1,0,0,,,01:06:50 27-Apr-2016,K,B,-64.9210,-63.7790,,,6,,401677647,-124
131130,131130,Mk10,DS,4,0,0,86,48,01:32:43 27-Apr-2016,A,1,-64.8490,-63.9870,,,58,,401677602,-121
131130,131130,Mk10,DS,5,0,1,116,42,02:23:32 27-Apr-2016,B,1,-64.8330,-63.9750,,,48,,401677604,-125
131130,131130,Mk10,DS,11,0,3,63,44,02:35:33 27-Apr-2016,N,2,-64.8420,-64.0120,,,56,,401677603,-126
131130,131130,Mk10,DS,7,0,1,84,42,02:45:31 27-Apr-2016,K,1,-64.8410,-64.0130,,,46,,401677603,-123
131130,131130,Mk10,DS,7,0,4,119,47,02:55:47 27-Apr-2016,P,2,-64.8380,-64.0000,,,56,,401677604,-125
131130,131130,Mk10,DS,8,0,1,67,49,03:10:46 27-Apr-2016,A,1,-64.8390,-64.0500,,,46,,401677600,-116
131130,131130,Mk10,DS,1,0,1,,,03:57:21 27-Apr-2016,B,B,-64.8210,-64.0650,,,8,,401677599,-133
131130,131130,Mk10,DS,1,0,1,,,05:39:43 27-Apr-2016,B,B,-64.7970,-64.1990,,,8,,401677592,-130
131130,131130,Mk10,DS,4,0,2,188,55,05:54:16 27-Apr-2016,N,1,-64.8180,-64.1410,,,56,,401677606,-130
131130,131130,Mk10,DS,1,0,0,,,06:03:57 27-Apr-2016,K,B,-64.8160,-64.1500,,,6,,401677608,-128
131130,131130,Mk10,DS,3,0,3,296,229,06:10:53 27-Apr-2016,P,A,-64.8160,-64.1630,,,6,,401677607,-122
131130,131130,Mk10,DS,2,0,1,342,342,06:26:24 27-Apr-2016,A,B,-64.8120,-64.1760,,,6,,401677604,-124
131130,131130,Mk10,DS,1,0,0,,,07:34:19 27-Apr-2016,N,B,-64.7930,-64.2160,,,8,,401677595,-125
131130,131130,Mk10,DS,3,0,3,272,45,08:01:58 27-Apr-2016,P,A,-64.8470,-64.1400,,,6,,401677590,-130
131130,131130,Mk10,DS,2,0,0,49,49,08:10:52 27-Apr-2016,A,B,-64.8370,-64.1720,,,6,,401677619,-125
131130,131130,Mk10,DS,1,0,1,,,08:34:30 27-Apr-2016,R,B,-64.8290,-64.1650,,,6,,401677623,-136
131130,131130,Mk10,DS,1,0,1,,,08:55:05 27-Apr-2016,B,B,-64.8140,-64.1620,,,6,,401677588,-135
131130,131130,Mk10,DS,3,0,1,218,46,10:18:00 27-Apr-2016,R,A,-64.7340,-64.3300,,,7,,401677609,-122
131130,131130,Mk10,DS,2,0,1,49,49,11:01:24 27-Apr-2016,K,B,-64.6850,-64.4370,,,8,,401677605,-124
131130,131130,Mk10,DS,4,0,2,213,47,11:22:42 27-Apr-2016,A,0,-64.7060,-64.3980,,,46,,401677604,-122
131130,131130,Mk10,DS,3,0,0,321,133,11:59:21 27-Apr-2016,R,A,-64.7020,-64.3990,,,8,,401677604,-127
131130,131130,Mk10,DS,3,0,0,154,133,12:14:05 27-Apr-2016,B,,,,,,,,,
131130,131130,Mk10,DS,2,0,1,646,646,13:07:36 27-Apr-2016,A,B,-64.6300,-64.3860,,,8,,401677611,-121
131130,131130,Mk10,DS,2,0,0,218,218,13:37:38 27-Apr-2016,R,B,-64.6540,-64.3690,,,8,,401677604,-125
131130,131130,Mk10,DS,1,0,0,,,14:00:41 27-Apr-2016,B,,,,,,,,,
131130,131130,Mk10,DS,1,0,1,,,15:16:49 27-Apr-2016,R,B,-64.6190,-64.4140,,,8,,401677608,-136
131130,131130,Mk10,DS,1,0,0,,,16:51:36 27-Apr-2016,R,B,-64.6030,-64.4450,,,8,,401677618,-131
131130,131130,Mk10,DS,3,0,2,251,131,18:22:26 27-Apr-2016,P,A,-64.5890,-64.5910,,,8,,401677613,-124
131130,131130,Mk10,DS,2,0,1,232,232,18:29:14 27-Apr-2016,R,B,-64.6010,-64.5750,,,6,,401677583,-131
131130,131130,Mk10,DS,4,0,2,215,43,20:06:05 27-Apr-2016,P,0,-64.4450,-64.6200,,,47,,401677604,-123
131130,131130,Mk10,DS,4,0,2,241,43,20:07:51 27-Apr-2016,R,1,-64.4070,-64.4500,,,56,,401677605,-122
131130,131130,Mk10,DS,5,0,4,164,50,21:22:16 27-Apr-2016,N,2,-64.2990,-64.3910,,,58,,401677604,-129
131130,131130,Mk10,DS,5,0,3,119,50,21:25:18 27-Apr-2016,K,1,-64.2860,-64.3860,,,46,,401677601,-128
131130,131130,Mk10,DS,5,0,3,141,107,00:44:25 28-Apr-2016,K,2,-64.0710,-64.2900,,,58,,401677603,-121
131130,131130,Mk10,DS,5,0,3,128,73,00:46:33 28-Apr-2016,N,2,-64.0690,-64.2840,,,56,,401677604,-121
131130,131130,Mk10,DS,5,0,3,96,65,01:04:22 28-Apr-2016,P,1,-64.0520,-64.3070,,,56,,401677598,-129
131130,131130,Mk10,DS,5,0,0,111,54,01:07:50 28-Apr-2016,A,2,-64.0510,-64.2720,,,56,,401677602,-119
131130,131130,Mk10,DS,3,0,3,87,63,02:07:10 28-Apr-2016,B,,,,,,,,,
131130,131130,Mk10,DS,6,0,3,112,52,02:22:39 28-Apr-2016,K,1,-64.0160,-64.2040,,,58,,401677605,-130
131130,131130,Mk10,DS,8,0,3,85,49,02:24:10 28-Apr-2016,N,1,-64.0080,-64.1960,,,58,,401677604,-129
131130,131130,Mk10,DS,5,0,4,125,48,02:43:31 28-Apr-2016,P,1,-63.9770,-64.1490,,,56,,401677605,-127
131130,131130,Mk10,DS,3,0,2,242,96,02:49:21 28-Apr-2016,A,A,-63.9820,-64.1570,,,6,,401677602,-120
131130,131130,Mk10,DS,1,0,0,,,03:42:15 28-Apr-2016,B,,,,,,,,,
131130,131130,Mk10,DS,3,0,0,125,104,03:58:09 28-Apr-2016,K,A,-63.9030,-64.1170,,,8,,401677612,-133
131130,131130,Mk10,DS,1,0,1,,,04:00:08 28-Apr-2016,N,B,-63.9030,-64.1170,,,6,,401677612,-133
131130,131130,Mk10,DS,2,0,2,211,211,05:40:18 28-Apr-2016,N,B,-63.8080,-64.0760,,,8,,401677616,-135
131130,131130,Mk10,DS,3,0,1,177,176,06:05:26 28-Apr-2016,P,A,-63.8360,-64.0930,,,6,,401677602,-121
131130,131130,Mk10,DS,3,0,1,187,178,06:08:29 28-Apr-2016,A,A,-63.8340,-64.0880,,,6,,401677603,-127
131130,131130,Mk10,DS,2,0,1,134,134,07:13:36 28-Apr-2016,K,B,-63.7870,-64.0750,,,8,,401677605,-128
131130,131130,Mk10,DS,2,0,1,376,376,07:44:39 28-Apr-2016,A,B,-63.7800,-64.0530,,,8,,401677602,-127
131130,131130,Mk10,DS,3,0,2,188,141,07:48:02 28-Apr-2016,P,A,-63.7810,-64.0510,,,6,,401677600,-130
131130,131130,Mk10,DS,1,0,1,,,08:07:36 28-Apr-2016,R,B,-63.7630,-64.0430,,,6,,401677605,-135
131130,131130,Mk10,DS,1,0,1,,,08:55:50 28-Apr-2016,K,B,-63.7300,-64.0280,,,8,,401677606,-120
131130,131130,Mk10,DS,1,0,1,,,08:55:50 28-Apr-2016,N,B,-63.7370,-64.0290,,,,,401677604,-129
131130,131130,Mk10,DS,1,0,1,,,10:13:57 28-Apr-2016,B,B,-63.6740,-64.0000,,,8,,401677609,-134
131130,131130,Mk10,DS,2,0,1,57,57,10:47:17 28-Apr-2016,N,B,-63.6920,-64.0150,,,8,,401677598,-131
131130,131130,Mk10,DS,3,0,1,236,57,10:59:26 28-Apr-2016,A,A,-63.6800,-63.9760,,,6,,401677599,-119
131130,131130,Mk10,DS,2,0,2,463,463,11:26:52 28-Apr-2016,R,B,-63.6800,-64.0020,,,8,,401677605,-126
131130,131130,Mk10,DS,1,0,0,,,12:18:56 28-Apr-2016,K,B,-63.6350,-63.9820,,,8,,401677597,-133
131130,131130,Mk10,DS,2,0,2,395,395,12:42:16 28-Apr-2016,A,B,-63.6170,-63.9450,,,8,,401677603,-116
131130,131130,Mk10,DS,1,0,0,,,13:09:22 28-Apr-2016,R,B,-63.6040,-63.9550,,,8,,401677605,-131
131130,131130,Mk10,DS,1,0,0,,,16:20:47 28-Apr-2016,R,B,-63.4840,-63.9020,,,8,,401677615,-133
131130,131130,Mk10,DS,1,0,1,,,17:55:41 28-Apr-2016,R,B,-63.4200,-63.8760,,,8,,401677608,-135
131130,131130,Mk10,DS,1,0,1,,,18:14:02 28-Apr-2016,P,B,-63.4080,-63.8610,,,8,,401677617,-129
131130,131130,Mk10,DS,3,0,2,62,48,21:01:20 28-Apr-2016,K,A,-63.2640,-63.9840,,,8,,401677612,-130
131130,131130,Mk10,DS,2,0,1,116,116,21:14:45 28-Apr-2016,N,B,-63.2380,-64.0280,,,6,,401677601,-130
131130,131130,Mk10,DS,3,0,1,149,116,21:17:02 28-Apr-2016,R,A,-63.2250,-64.0010,,,6,,401677603,-120
131130,131130,Mk10,DS,2,0,1,115,115,21:35:40 28-Apr-2016,P,B,-63.2120,-63.9670,,,6,,401677606,-129
131130,131130,Mk10,DS,3,0,1,175,58,00:19:25 29-Apr-2016,K,A,-63.0860,-64.0970,,,8,,401677601,-121
131130,131130,Mk10,DS,4,0,4,200,45,00:34:06 29-Apr-2016,N,1,-63.0850,-64.1260,,,46,,401677602,-124
131130,131130,Mk10,DS,2,0,2,45,45,00:38:05 29-Apr-2016,R,B,-63.0880,-64.1290,,,6,,401677602,-133
131130,131130,Mk10,DS,2,0,2,448,448,00:49:11 29-Apr-2016,A,B,-63.0780,-64.1420,,,6,,401677599,-131
131130,131130,Mk10,DS,2,0,2,242,242,00:54:57 29-Apr-2016,P,B,-63.0940,-64.1460,,,6,,401677604,-133
131130,131130,Mk10,DS,3,0,2,141,123,01:57:38 29-Apr-2016,K,A,-63.0440,-64.2130,,,8,,401677600,-129
131130,131130,Mk10,DS,1,0,1,,,02:10:45 29-Apr-2016,N,B,-63.0290,-64.1550,,,8,,401677612,-133
