DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:07:30,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:08:45,,,,11.0,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:10:00,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:11:15,,,,11.0,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:12:30,,,,48.5,5.00,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:13:45,,,,176.0,19.75,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:15:00,,,,247.0,21.25,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:16:15,,,,247.0,21.25,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:17:30,,,,247.0,21.25,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:18:45,,,,211.0,20.25,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:20:00,,,,61.5,9.75,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:21:15,,,,22.0,5.00,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:22:30,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:23:45,,,,11.0,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:25:00,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:26:15,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:27:30,,,,31.0,5.00,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:28:45,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:30:00,,,,11.0,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:31:15,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:32:30,,,,6.5,2.50,,
131130,131130,0.500000,Transmission,Mk10,25-Apr-2016,17:33:45,,,,61.5,9.75,,
