DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
131130,131130,0.500000,Transmission,Mk10,12,17:00:00 25-Apr-2016,18:00:00 25-Apr-2016,,,,0.0,0.00,264.0,3.75,,,,
131130,131130,0.500000,Transmission,Mk10,11,18:00:00 25-Apr-2016,19:00:00 25-Apr-2016,,,,0.0,0.00,264.0,3.75,,,,
131130,131130,0.500000,Transmission,Mk10,11,19:00:00 25-Apr-2016,20:00:00 25-Apr-2016,,,,0.0,0.00,212.0,1.75,,,,
131130,131130,0.500000,Transmission,Mk10,10,20:00:00 25-Apr-2016,21:00:00 25-Apr-2016,,,,0.0,0.00,196.0,1.75,,,,
131130,131130,0.500000,Transmission,Mk10,7,21:00:00 25-Apr-2016,22:00:00 25-Apr-2016,,,,0.0,0.00,164.0,1.75,,,,
131130,131130,0.500000,Transmission,Mk10,8,22:00:00 25-Apr-2016,23:00:00 25-Apr-2016,,,,0.0,0.00,120.5,1.25,,,,
131130,131130,0.500000,Transmission,Mk10,6,23:00:00 25-Apr-2016,00:00:00 26-Apr-2016,,,,0.0,0.00,116.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,2,04:00:00 30-Apr-2016,05:00:00 30-Apr-2016,,,,0.0,0.00,19.5,0.00,,,,
131130,131130,0.500000,Transmission,Mk10,1,10:00:00 30-Apr-2016,11:00:00 30-Apr-2016,,,,0.0,0.00,19.5,0.00,,,,
131130,131130,0.500000,Transmission,Mk10,1,15:00:00 30-Apr-2016,16:00:00 30-Apr-2016,,,,0.0,0.00,196.0,1.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,17:00:00 30-Apr-2016,18:00:00 30-Apr-2016,,,,0.0,0.00,104.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,01:00:00 05-May-2016,02:00:00 05-May-2016,,,,0.0,0.00,41.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,03:00:00 05-May-2016,04:00:00 05-May-2016,,,,0.0,0.00,120.5,1.25,,,,
131130,131130,0.500000,Transmission,Mk10,3,05:00:00 05-May-2016,06:00:00 05-May-2016,,,,0.0,0.00,34.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,06:00:00 05-May-2016,07:00:00 05-May-2016,,,,0.0,0.00,92.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,07:00:00 05-May-2016,08:00:00 05-May-2016,,,,0.0,0.00,84.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,2,08:00:00 05-May-2016,09:00:00 05-May-2016,,,,0.0,0.00,30.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,09:00:00 05-May-2016,10:00:00 05-May-2016,,,,0.0,0.00,62.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,13:00:00 05-May-2016,14:00:00 05-May-2016,,,,0.0,0.00,27.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,14:00:00 05-May-2016,15:00:00 05-May-2016,,,,0.0,0.00,32.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,17:00:00 05-May-2016,18:00:00 05-May-2016,,,,0.0,0.00,62.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,18:00:00 05-May-2016,19:00:00 05-May-2016,,,,0.0,0.00,164.0,1.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,20:00:00 05-May-2016,21:00:00 05-May-2016,,,,0.0,0.00,72.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,22:00:00 05-May-2016,23:00:00 05-May-2016,,,,0.0,0.00,88.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,23:00:00 05-May-2016,00:00:00 06-May-2016,,,,0.0,0.00,58.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,09:00:00 10-May-2016,10:00:00 10-May-2016,,,,0.0,0.00,35.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,3,11:00:00 10-May-2016,12:00:00 10-May-2016,,,,0.0,0.00,96.0,0.75,,,,
131130,131130,0.500000,Transmission,Mk10,1,13:00:00 15-May-2016,14:00:00 15-May-2016,,,,0.0,0.00,50.0,0.25,,,,
131130,131130,0.500000,Transmission,Mk10,1,14:00:00 15-May-2016,15:00:00 15-May-2016,,,,0.0,0.00,108.0,0.75,,,,
