DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
131130,131130,0.500000,Mk10,,20:20:34 25-Apr-2016,20:21:34 25-Apr-2016,60,0,-65.0450,-63.2690,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,21:43:28 25-Apr-2016,21:44:28 25-Apr-2016,60,2,-65.0470,-63.3290,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,23:53:56 25-Apr-2016,,2,-65.0770,-63.3080,,0,0,,606,3.568,,,-1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,01:01:41 26-Apr-2016,01:02:41 26-Apr-2016,60,A,-65.0720,-63.1790,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,05:16:50 26-Apr-2016,,2,-65.0070,-63.2380,,0,0,,734,3.568,,,-1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,06:22:49 26-Apr-2016,06:23:49 26-Apr-2016,60,3,-65.0020,-63.3230,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,07:44:58 26-Apr-2016,07:45:58 26-Apr-2016,60,2,-64.9820,-63.3260,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,09:15:45 26-Apr-2016,09:16:45 26-Apr-2016,60,A,-64.9790,-63.4610,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,11:50:33 26-Apr-2016,11:51:33 26-Apr-2016,60,1,-64.9780,-63.4440,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,02:18:35 27-Apr-2016,02:19:35 27-Apr-2016,60,1,-64.8330,-63.9750,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,02:58:31 27-Apr-2016,02:59:31 27-Apr-2016,60,2,-64.8380,-64.0000,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,16:50:36 27-Apr-2016,16:51:36 27-Apr-2016,60,B,-64.6030,-64.4450,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,21:21:06 27-Apr-2016,21:22:06 27-Apr-2016,60,2,-64.2990,-64.3910,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,02:41:47 28-Apr-2016,,1,-63.9770,-64.1490,,0,0,,1502,3.568,,,-0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,03:54:57 28-Apr-2016,03:55:57 28-Apr-2016,60,A,-63.9030,-64.1170,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,03:14:30 30-Apr-2016,03:15:30 30-Apr-2016,60,B,-62.1640,-65.1960,CRC,0,0,,,,1.008,0.220,,-0.5,266.0,-2,,,,,,,,,,,,10,255,150,256,,,,,,,,,
131130,131130,0.500000,Mk10,,02:09:29 01-May-2016,02:10:30 01-May-2016,61,B,-61.1520,-65.9160,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,05:30:38 01-May-2016,,B,-60.7180,-66.2110,,0,0,,2526,3.504,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,11:41:26 04-May-2016,11:42:27 04-May-2016,61,B,-56.6410,-68.1870,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,02:37:39 06-May-2016,02:38:40 06-May-2016,61,B,-55.3440,-70.2830,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,05:02:57 06-May-2016,05:03:59 06-May-2016,62,B,-55.2790,-70.4650,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,10:37:41 06-May-2016,10:38:42 06-May-2016,61,0,-55.2000,-70.9050,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,05:42:37 08-May-2016,,A,-54.1680,-73.4510,,0,0,,4830,3.568,,,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,11:21:39 08-May-2016,11:22:41 08-May-2016,62,B,-54.0160,-73.6350,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,05:41:31 09-May-2016,,B,-53.5490,-74.3210,,0,0,,5086,3.568,,,8.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,00:14:07 10-May-2016,00:15:09 10-May-2016,62,B,-52.9340,-74.9830,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,01:10:52 13-May-2016,01:11:54 13-May-2016,62,B,-51.3720,-76.4220,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,13:23:10 13-May-2016,13:24:12 13-May-2016,62,B,-50.8600,-76.3770,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,10:48:06 15-May-2016,,B,-48.6580,-77.5860,,0,0,,6622,3.504,,,10.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,22:52:57 17-May-2016,,1,-46.3130,-78.3720,,0,0,,7134,3.504,,,12.20,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,07:17:53 18-May-2016,07:18:55 18-May-2016,62,A,-45.9800,-78.4200,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,22:31:00 18-May-2016,,A,-45.3890,-78.7220,,0,0,,7390,3.504,,,13.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,22:42:29 19-May-2016,22:43:32 19-May-2016,63,B,-44.2680,-79.1210,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,23:31:02 22-May-2016,23:32:05 22-May-2016,63,B,-40.6050,-79.4750,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,12:13:26 19-Jun-2016,12:14:31 19-Jun-2016,65,B,-5.7227,-80.2110,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,02:48:01 21-Jun-2016,02:49:06 21-Jun-2016,65,Z,-5.0215,-81.8847,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,23:04:22 28-Jun-2016,,B,0.0509,-80.0933,,0,0,,10462,3.504,,,20.90,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,22:13:23 03-Jul-2016,22:14:28 03-Jul-2016,65,B,2.9387,-78.1488,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,11:15:01 07-Jul-2016,11:16:06 07-Jul-2016,65,A,4.3968,-77.6129,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,08:32:32 11-Jul-2016,08:33:37 11-Jul-2016,65,B,5.1340,-77.6485,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,,15:15:56 11-Jul-2016,,B,5.1891,-77.5845,,0,0,,11358,3.568,,,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,21:57:37 13-Jul-2016,21:58:43 13-Jul-2016,66,,,,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131130,131130,0.500000,Mk10,,02:30:25 21-Jul-2016,02:31:30 21-Jul-2016,65,B,8.9351,-79.3331,CRC,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
