DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
"131111",131111,0.500000,Mk10,18:00:00 21-Mar-2016,,,,0.000000,0.000000,Behavior,287.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,00:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,351.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,06:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,287.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,12:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,18:00:00 22-Mar-2016,,,,0.000000,0.000000,Behavior,255.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,00:00:00 23-Mar-2016,,,,0.000000,0.000000,Behavior,335.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,06:00:00 23-Mar-2016,,,,0.000000,0.000000,Status,287.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,12:00:00 23-Mar-2016,,,,0.000000,0.000000,Behavior,303.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,18:00:00 23-Mar-2016,,,,0.000000,0.000000,Behavior,26.750000,0.250000,Behavior
"131111",131111,0.500000,Mk10,00:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,359.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,06:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,311.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,12:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,383.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,18:00:00 24-Mar-2016,,,,0.000000,0.000000,Behavior,375.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,00:00:00 25-Mar-2016,,,,0.000000,0.000000,Behavior,367.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,06:00:00 25-Mar-2016,,,,0.000000,0.000000,Status,367.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,12:00:00 25-Mar-2016,,,,0.000000,0.000000,Status,343.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,18:00:00 25-Mar-2016,,,,0.000000,0.000000,Status,351.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,00:00:00 26-Mar-2016,,,,0.000000,0.000000,Status,344.000000,3.750000,TimeSeries
"131111",131111,0.500000,Mk10,06:00:00 26-Mar-2016,,,,0.000000,0.000000,Status,360.000000,3.750000,TimeSeries
"131111",131111,0.500000,Mk10,12:00:00 26-Mar-2016,,,,0.000000,0.000000,Behavior,343.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,18:00:00 26-Mar-2016,,,,0.000000,0.000000,Behavior,100.000000,0.750000,TimeSeries
"131111",131111,0.500000,Mk10,00:00:00 27-Mar-2016,,,,0.000000,0.000000,Behavior,327.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,06:00:00 27-Mar-2016,,,,0.000000,0.000000,Status,327.750000,3.750000,Behavior
"131111",131111,0.500000,Mk10,12:00:00 27-Mar-2016,,,,0.000000,0.000000,Behavior,54.750000,0.250000,Behavior
