DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
"131111",131111,0.500000,Transmission,Mk10,2,01:00:00 26-Mar-2016,02:00:00 26-Mar-2016,,,,0.0,0.00,26.0,0.25,,,,
"131111",131111,0.500000,Transmission,Mk10,2,03:00:00 26-Mar-2016,04:00:00 26-Mar-2016,,,,0.0,0.00,344.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,04:00:00 26-Mar-2016,05:00:00 26-Mar-2016,,,,0.0,0.00,320.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,05:00:00 26-Mar-2016,06:00:00 26-Mar-2016,,,,0.0,0.00,280.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,06:00:00 26-Mar-2016,07:00:00 26-Mar-2016,,,,0.0,0.00,320.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,07:00:00 26-Mar-2016,08:00:00 26-Mar-2016,,,,0.0,0.00,344.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,09:00:00 26-Mar-2016,10:00:00 26-Mar-2016,,,,0.0,0.00,336.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,2,10:00:00 26-Mar-2016,11:00:00 26-Mar-2016,,,,0.0,0.00,360.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,2,11:00:00 26-Mar-2016,12:00:00 26-Mar-2016,,,,0.0,0.00,352.0,3.75,,,,
"131111",131111,0.500000,Transmission,Mk10,1,21:00:00 26-Mar-2016,22:00:00 26-Mar-2016,,,,0.0,0.00,100.0,0.75,,,,
