DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:00:00,,,,2.0,0.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:01:15,,,,21.5,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:02:30,,,,8.0,1.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:03:45,,,,3.0,0.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:05:00,,,,6.0,1.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:06:15,,,,6.0,1.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:07:30,,,,2.0,0.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:08:45,,,,14.5,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:10:00,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:11:15,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:12:30,,,,2.0,0.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:13:45,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:15:00,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:16:15,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:17:30,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:18:45,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:20:00,,,,10.0,1.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:21:15,,,,25.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:22:30,,,,8.0,1.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:23:45,,,,1.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:25:00,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:26:15,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:27:30,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:28:45,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:30:00,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:31:15,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:32:30,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:33:45,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:35:00,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:36:15,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:37:30,,,,1.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:38:45,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:40:00,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:41:15,,,,1.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:42:30,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:43:45,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:45:00,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:46:15,,,,14.5,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:47:30,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:48:45,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:50:00,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:51:15,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:52:30,,,,21.5,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:53:45,,,,10.0,1.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:55:00,,,,0.5,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:56:15,,,,1.0,0.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:57:30,,,,18.0,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,01:58:45,,,,14.5,2.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:00:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:01:15,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:02:30,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:03:45,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:05:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:06:15,,,,126.0,13.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:07:30,,,,275.0,26.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:08:45,,,,275.0,26.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:10:00,,,,275.0,26.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:11:15,,,,229.0,26.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:12:30,,,,103.0,13.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:13:45,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:15:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:16:15,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:17:30,,,,8.5,3.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:18:45,,,,8.5,3.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:20:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:21:15,,,,20.0,3.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:22:30,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:23:45,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:25:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:26:15,,,,28.5,6.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:27:30,,,,183.5,25.50,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:28:45,,,,229.0,26.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:30:00,,,,229.0,26.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:31:15,,,,275.0,26.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:32:30,,,,275.0,26.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:33:45,,,,229.0,26.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:35:00,,,,229.0,26.25,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:36:15,,,,80.0,12.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:37:30,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:38:45,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:40:00,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:41:15,,,,3.0,3.00,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:42:30,,,,80.0,12.75,,
"131111",131111,0.500000,Transmission,Mk10,26-Mar-2016,03:43:45,,,,229.0,26.25,,
