DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:16:15,,,,122.0,17.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:17:30,,,,152.0,17.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:18:45,,,,53.5,8.50,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:20:00,,,,5.5,2.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:21:15,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:22:30,,,,42.0,4.50,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:23:45,,,,68.5,8.75,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:25:00,,,,42.0,4.50,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:26:15,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:27:30,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:28:45,,,,26.5,4.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:30:00,,,,19.0,4.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:31:15,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:32:30,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:33:45,,,,5.5,2.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:35:00,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:36:15,,,,99.0,9.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:37:30,,,,152.0,17.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:38:45,,,,212.5,17.75,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:40:00,,,,122.0,17.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:41:15,,,,34.5,4.50,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:42:30,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:43:45,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:45:00,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:46:15,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:47:30,,,,26.5,4.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:48:45,,,,99.0,9.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:50:00,,,,122.0,17.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:51:15,,,,68.5,8.75,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:52:30,,,,34.5,4.50,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:53:45,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:55:00,,,,2.0,2.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:56:15,,,,26.5,4.25,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:57:30,,,,99.0,9.00,,
"131128",131128,0.500000,Transmission,Mk10,26-Apr-2016,13:58:45,,,,182.5,17.75,,
