13440 108791   6  3 P
      2012-10-01 02:58:28  1         00          123          195
      2012-10-01 02:58:50  1         00          123          201
      2012-10-01 02:58:55  1         00          122          204
      2012-10-01 02:59:01  1         00          130          207
      2012-10-01 02:59:09  2         00          129          208
