      2012-07-16 02:52:17  8 0.22896E+2   0.35040E+1   0.22800E+3
      2012-07-16 02:56:08  6 0.22660E+2   0.35040E+1   0.22800E+3
13440 121138   4  3 P 3 2012-07-16 03:09:57 -39.664  176.882  0.000 401677566
      2012-07-16 03:04:23  1 0.22896E+2   0.35040E+1   0.22800E+3
      2012-07-16 03:07:08  4 0.23132E+2   0.35040E+1   0.22800E+3
      2012-07-16 03:12:38  9 0.23368E+2   0.35040E+1   0.22800E+3
13440 121138   5  3 K 3 2012-07-16 04:29:58 -39.663  176.881  0.000 401677568
      2012-07-16 04:25:47  3 0.21716E+2   0.35040E+1   0.22800E+3
      2012-07-16 04:31:50  1 0.21480E+2   0.34880E+1   0.22800E+3
      2012-07-16 04:34:35 12 0.21480E+2   0.35040E+1   0.22800E+3
      2012-07-16 04:35:41  2 0.21244E+2   0.35040E+1   0.22800E+3
13440 121138   3  3 N 3 2012-07-16 04:32:35 -39.664  176.882  0.000 401677569
      2012-07-16 04:34:35 11 0.21480E+2   0.35040E+1   0.22800E+3
      2012-07-16 04:35:41  2 0.21244E+2   0.35040E+1   0.22800E+3
