13440 096089   2  3 A
      2012-04-19 20:43:21  2         83          205           49
      2012-04-19 20:50:44  1         83          203           51
      2012-04-19 20:51:43 11         83          206           49
13440 096092   5  3 A 2 2012-04-19 21:22:26 -42.951  147.354  0.000 401677093
      2012-04-19 21:19:15  1         83          206           51
      2012-04-19 21:20:43  1         83          142           49
      2012-04-19 21:24:10  1         83          206          177
      2012-04-19 21:25:38 10         83          206           49
13440 096092   3  3 M 3 2012-04-19 21:42:50 -42.950  147.352  0.000 401677091
      2012-04-19 21:47:16 16         83          206           49
      2012-04-19 21:48:45  1         83           79           49
13440 096092   4  3 L 3 2012-04-19 22:27:49 -42.951  147.353  0.000 401677084
      2012-04-19 22:27:06 10         83          207           49
      2012-04-19 22:31:31  7         84          207           49
      2012-04-19 22:33:29  1         85          207           49
13440 096092   3  3 A 2 2012-04-19 23:01:45 -42.954  147.368  0.000 401677080
      2012-04-19 22:57:05  1         84          239           49
      2012-04-19 23:06:26 15         84          207           49
13440 096093   2  3 P 1 2012-04-19 03:37:46 -42.946  147.385  0.000 401677204
      2012-04-19 03:42:32 12         65          205           47
13440 096093   2  3 N B 2012-04-19 03:43:16 -42.887  146.990  0.000 401677234
      2012-04-19 03:44:02  2         65          205           47
13440 096093   6  3 P 2 2012-04-19 05:19:31 -42.945  147.369  0.000 401677231
      2012-04-19 05:16:02  2         65          205           46
      2012-04-19 05:16:32  2         65          205           47
      2012-04-19 05:19:02  1         65          205           45
      2012-04-19 05:22:32  3         65          204           47
      2012-04-19 05:23:02  7         65          204           46
13440 096093   5  3 N
      2012-04-19 05:23:32  2         65          204           47
      2012-04-19 05:26:02  1         65          204           48
      2012-04-19 05:29:02  9         65          204           46
      2012-04-19 05:32:32  3         66          204           46
13440 096093   4  3 K
      2012-04-19 06:41:32  1         66          202           46
      2012-04-19 06:47:32  4         66          203           45
      2012-04-19 06:48:32 11         66          203           46
13440 096093   4  3 K 2 2012-04-19 19:47:46 -42.951  147.353  0.000 401677280
      2012-04-19 19:47:02  1         67          199           51
      2012-04-19 19:49:32  7         67          199           49
      2012-04-19 19:51:02  1         67          200           49
13440 096093   4  3 M 3 2012-04-19 20:03:16 -42.951  147.354  0.000 401677279
      2012-04-19 20:03:02  1         67          200           33
      2012-04-19 20:07:32  1         67          199           49
      2012-04-19 20:09:02 17         67          200           49
13440 096093   2  3 L 3 2012-04-19 20:47:31 -42.950  147.353  0.000 401677279
      2012-04-19 20:52:02 18         67          201           49
13440 096093   3  3 A 2 2012-04-19 21:24:01 -42.954  147.349  0.000 401677278
      2012-04-19 21:25:02  8         67          201           49
      2012-04-19 21:28:32  6         67          201           50
13440 096093   6  3 M 3 2012-04-19 21:43:16 -42.950  147.353  0.000 401677279
      2012-04-19 21:41:32  2         67          201           50
      2012-04-19 21:45:02  8         67          201           49
      2012-04-19 21:46:02  2         68          201           49
      2012-04-19 21:46:32  1         68          202           49
      2012-04-19 21:47:02  1         68          201           50
13440 096093   2  3 L 3 2012-04-19 22:27:16 -42.950  147.355  0.000 401677276
      2012-04-19 22:31:32 15         68          202           49
13440 096093   2  3 A 2 2012-04-19 23:02:01 -42.952  147.359  0.000 401677274
      2012-04-19 23:05:02 12         68          203           49
13440 096094   4  3 A A 2012-04-19 01:05:43 -43.008  147.514  0.000 401677115
      2012-04-19 01:05:13  1         58          207           41
      2012-04-19 01:05:43  1         58          207           42
      2012-04-19 01:06:14  1         58          207           33
13440 096094   4  3 P 1 2012-04-19 03:37:42 -42.954  147.380  0.000 401677129
      2012-04-19 03:38:13  3         59          208           42
      2012-04-19 03:38:44  1         59          208           43
      2012-04-19 03:41:16 12         59          209           42
13440 096094   3  3 N 0 2012-04-19 03:47:06 -42.930  147.361  0.000 401677116
      2012-04-19 03:49:24  4         59          209           43
      2012-04-19 03:50:56  5         59          209           42
13440 096094   2  3 K
      2012-04-19 05:00:34  1         60          210           43
13440 096094   5  3 P 1 2012-04-19 05:19:37 -42.935  147.396  0.000 401677134
      2012-04-19 05:13:47  1         60          209           43
      2012-04-19 05:20:24 12         60          209           42
      2012-04-19 05:23:27  1         60          208           45
      2012-04-19 05:23:57  5         60          208           42
13440 096094   5  3 N
      2012-04-19 05:23:27  1         60          208           45
      2012-04-19 05:24:28  6         60          208           42
      2012-04-19 05:28:01  6         60          208           41
      2012-04-19 05:31:04  5         60          207           41
13440 096094   3  3 K 3 2012-04-19 06:43:15 -42.950  147.349  0.000 401677179
      2012-04-19 06:46:18 15         61          206           41
      2012-04-19 06:47:50  1         61          202           41
13440 096094   2  3 N 3 2012-04-19 07:08:09 -42.948  147.356  0.000 401677183
      2012-04-19 07:11:13 11         61          206           41
13440 096094   4  3 K 2 2012-04-19 19:47:34 -42.950  147.353  0.000 401677189
      2012-04-19 19:44:46  2         61          199           44
      2012-04-19 19:50:22  7         61          200           44
      2012-04-19 19:50:52  1         61          201           44
13440 096094   6  3 M 3 2012-04-19 20:02:33 -42.950  147.354  0.000 401677189
      2012-04-19 19:57:29  1        189          201           44
      2012-04-19 19:59:31  1         61          201           45
      2012-04-19 20:00:01  3         61          201           44
      2012-04-19 20:07:39  3         61          202           44
      2012-04-19 20:08:40 13         61          202           45
13440 096094   5  3 L 3 2012-04-19 20:46:01 -42.951  147.354  0.000 401677188
      2012-04-19 20:44:15  1         61          203           44
      2012-04-19 20:46:47  1         61          153          153
      2012-04-19 20:47:48 10         61          203           45
      2012-04-19 20:51:22  6         62          203           45
13440 096094   3  3 A 2 2012-04-19 21:23:08 -42.951  147.353  0.000 401677188
      2012-04-19 21:24:24  7         62          204           45
      2012-04-19 21:26:57  4         62          203           45
13440 096094   5  3 M 2 2012-04-19 21:42:27 -42.949  147.350  0.000 401677188
      2012-04-19 21:43:13  1         62          203           41
      2012-04-19 21:43:43  1         57          228          213
      2012-04-19 21:44:14  7         62          203           45
      2012-04-19 21:47:47  6         62          204           45
13440 096094   2  3 L 3 2012-04-19 22:28:12 -42.950  147.353  0.000 401677184
      2012-04-19 22:32:31 13         62          204           45
13440 096094   4  3 A 2 2012-04-19 23:01:45 -42.952  147.359  0.000 401677181
      2012-04-19 22:58:27  3         62          205           45
      2012-04-19 23:05:34 12         63          205           45
      2012-04-19 23:06:04  2         63          205           44
13440 096095   2  3 A
      2012-04-19 01:06:08  1         73          202           45
13440 096095   5  3 P 3 2012-04-19 03:37:31 -42.944  147.365  0.000 401677162
      2012-04-19 03:38:03  6         75          203           45
      2012-04-19 03:39:05  2         75          203           46
      2012-04-19 03:40:07  4         75          204           45
      2012-04-19 03:41:09  5         75          204           46
13440 096095   3  3 N
      2012-04-19 03:41:40  1         75          204           45
      2012-04-19 03:44:15  1         75          204           46
13440 096095   3  3 P 2 2012-04-19 05:19:18 -42.943  147.368  0.000 401677181
      2012-04-19 05:22:56 17         75          203           45
      2012-04-19 05:23:58  1         75          202           45
13440 096095   4  3 N
      2012-04-19 05:22:56  3         75          203           45
      2012-04-19 05:29:39  1         85          165           45
      2012-04-19 05:30:41  7         75          202           45
13440 096095   2  3 K 3 2012-04-19 06:43:31 -42.950  147.349  0.000 401677213
      2012-04-19 06:47:40 16         76          201           45
13440 096095   3  3 N 2 2012-04-19 07:08:35 -42.950  147.360  0.000 401677220
      2012-04-19 07:10:24  9         76          201           45
      2012-04-19 07:11:26  1         76          200           45
13440 096095   5  3 K 2 2012-04-19 19:47:20 -42.951  147.354  0.000 401677229
      2012-04-19 19:45:01  2         76          195           47
      2012-04-19 19:46:34  3         77          195           47
      2012-04-19 19:49:09  1         73          196           47
      2012-04-19 19:50:11  2         77          196           47
13440 096095   4  3 M 3 2012-04-19 20:04:08 -42.951  147.354  0.000 401677229
      2012-04-19 20:02:04  1         77          198           45
      2012-04-19 20:07:45 13         77          197           47
      2012-04-19 20:08:47  2         77          198           47
13440 096095   2  3 L 3 2012-04-19 20:47:01 -42.951  147.354  0.000 401677229
      2012-04-19 20:51:09 17         77          199           47
13440 096095   3  3 A 1 2012-04-19 21:23:26 -42.950  147.357  0.000 401677229
      2012-04-19 21:23:42  1         79          195           63
      2012-04-19 21:25:46  7         77          199           47
13440 096095   4  3 M 3 2012-04-19 21:43:04 -42.950  147.352  0.000 401677227
      2012-04-19 21:45:24  9         77          199           48
      2012-04-19 21:46:26  2         77          199           47
      2012-04-19 21:46:57  1         77          199           50
13440 096095   3  3 L 3 2012-04-19 22:26:44 -42.951  147.353  0.000 401677222
      2012-04-19 22:24:10  2         78          200           48
      2012-04-19 22:30:53 10         78          200           47
13440 096095   3  3 A 2 2012-04-19 23:02:23 -42.953  147.360  0.000 401677219
      2012-04-19 23:03:57  1         78          200           45
      2012-04-19 23:05:30  9         78          201           47
13440 096096   2  3 A
      2012-04-19 01:04:54  1         57          206           47
13440 096096   4  3 P 3 2012-04-19 03:37:24 -42.945  147.367  0.000 401677049
      2012-04-19 03:40:18  1         58          208           48
      2012-04-19 03:41:52  1         42          208           47
      2012-04-19 03:42:24 14         58          208           47
13440 096096   2  3 N
      2012-04-19 03:45:33  4         58          208           47
13440 096096   3  3 P 2 2012-04-19 05:19:00 -42.943  147.367  0.000 401677066
      2012-04-19 05:19:32  1         59          207           78
      2012-04-19 05:23:12 15         59          207           47
13440 096096   4  3 N
      2012-04-19 05:25:18  1         59          207           46
      2012-04-19 05:29:30  1         43          207           47
      2012-04-19 05:30:02 10         59          207           47
13440 096096   3  3 K 3 2012-04-19 06:44:34 -42.951  147.350  0.000 401677094
      2012-04-19 06:43:32  1         59          207           45
      2012-04-19 06:47:44 15         59          206           47
13440 096096   3  3 N 0 2012-04-19 07:05:34 -42.950  147.355  0.000 401677098
      2012-04-19 07:04:32  1         59          206           47
      2012-04-19 07:06:38  4         59          205           47
13440 096096   2  3 L
      2012-04-19 19:09:15  1        115          176           49
13440 096096   3  3 K 2 2012-04-19 19:47:50 -42.951  147.353  0.000 401677108
      2012-04-19 19:48:38  6         60          201           51
      2012-04-19 19:51:15  4         60          202           51
13440 096096   5  3 M 3 2012-04-19 20:03:35 -42.950  147.354  0.000 401677108
      2012-04-19 20:00:42  1         60          202           52
      2012-04-19 20:03:20  1        188          202           51
      2012-04-19 20:05:26 11         60          202           51
      2012-04-19 20:08:03  2         60          203           51
13440 096096   4  3 L 3 2012-04-19 20:46:38 -42.951  147.354  0.000 401677108
      2012-04-19 20:42:42  2         60          203           52
      2012-04-19 20:49:32  1         60          203           48
      2012-04-19 20:51:06 13         60          203           51
13440 096096   4  3 A 2 2012-04-19 21:23:23 -42.951  147.356  0.000 401677108
      2012-04-19 21:24:11  5         60          204           51
      2012-04-19 21:25:14  3         60          204           52
      2012-04-19 21:25:45  2         60          203           52
13440 096096   2  3 M 3 2012-04-19 21:44:07 -42.950  147.353  0.000 401677107
      2012-04-19 21:48:20 14         61          204           52
13440 096096   5  3 L 3 2012-04-19 22:27:42 -42.950  147.353  0.000 401677105
      2012-04-19 22:30:51  9         61          204           52
      2012-04-19 22:31:23  5         61          205           52
      2012-04-19 22:31:54  1         61          205           51
      2012-04-19 22:32:26  1         61          201           52
13440 096096   2  3 A 2 2012-04-19 23:01:34 -42.952  147.359  0.000 401677104
      2012-04-19 23:04:59 12         61          205           52
13440 096097   2  3 A
      2012-04-19 01:05:27  1         56          203           45
13440 096097   2  3 P 1 2012-04-19 03:36:07 -42.948  147.382  0.000 401677354
      2012-04-19 03:41:11 15         57          205           45
13440 096097   4  3 N 0 2012-04-19 03:45:27 -42.887  147.487  0.000 401677312
      2012-04-19 03:43:19  1         57          198           45
      2012-04-19 03:46:31  4         57          205           45
      2012-04-19 03:47:35  1         57          206           45
13440 096097   2  3 P 3 2012-04-19 05:19:03 -42.948  147.360  0.000 401677384
      2012-04-19 05:23:03 16         58          204           45
13440 096097   4  3 N
      2012-04-19 05:28:55 14         58          204           45
      2012-04-19 05:32:07  5         58          203           45
      2012-04-19 05:33:11  1         58          203           44
13440 096097   5  3 K 3 2012-04-19 06:43:19 -42.951  147.349  0.000 401677406
      2012-04-19 06:45:11  3         59          203           45
      2012-04-19 06:46:15  9         59          203           44
      2012-04-19 06:46:47  1         59          202           45
      2012-04-19 06:47:51  2         59          202           44
13440 096097   2  3 N 3 2012-04-19 07:08:07 -42.950  147.358  0.000 401677412
      2012-04-19 07:11:19 12         59          202           44
13440 096097   5  3 K 3 2012-04-19 19:48:07 -42.951  147.352  0.000 401677421
      2012-04-19 19:47:04  3         59          197           46
      2012-04-19 19:47:36  1         51          197           47
      2012-04-19 19:50:16  6         59          197           47
      2012-04-19 19:51:52  1         51          198           47
13440 096097   3  3 M 3 2012-04-19 20:01:59 -42.950  147.354  0.000 401677421
      2012-04-19 20:02:32 11         59          198           47
      2012-04-19 20:06:48  7         59          199           47
13440 096097   4  3 L 3 2012-04-19 20:47:03 -42.951  147.354  0.000 401677420
      2012-04-19 20:42:32  1         60          204           46
      2012-04-19 20:51:04  1         28          200           47
      2012-04-19 20:52:08 15         60          200           47
13440 096097   3  3 A 2 2012-04-19 21:22:47 -42.953  147.353  0.000 401677419
      2012-04-19 21:25:12  1         60          201           46
      2012-04-19 21:26:48 10         60          200           47
13440 096097   4  3 M 3 2012-04-19 21:41:43 -42.950  147.353  0.000 401677419
      2012-04-19 21:40:40  1         60          200           44
      2012-04-19 21:45:28 12         60          200           47
      2012-04-19 21:46:00  1         60          201           47
13440 096097   3  3 L 3 2012-04-19 22:26:15 -42.950  147.353  0.000 401677414
      2012-04-19 22:30:48  1         60          203           47
      2012-04-19 22:31:20 14         60          201           47
13440 096097   3  3 A 2 2012-04-19 23:01:59 -42.952  147.359  0.000 401677411
      2012-04-19 22:57:28  1         60          202           47
      2012-04-19 23:06:32 15         61          202           47
13440 096098   2  3 A B 2012-04-19 01:05:31 -42.868  147.175  0.000 401677234
      2012-04-19 01:06:04  2         54          204           42
13440 096098   3  3 P 2 2012-04-19 03:37:44 -42.945  147.369  0.000 401677152
      2012-04-19 03:42:04  1        182          207           42
      2012-04-19 03:42:37 15         55          206           43
13440 096098   3  3 N 1 2012-04-19 03:45:35 -42.942  147.373  0.000 401677143
      2012-04-19 03:46:57  6         55          206           43
      2012-04-19 03:48:34  1         55          207           43
13440 096098   4  3 P 1 2012-04-19 05:19:01 -42.929  147.396  0.000 401677152
      2012-04-19 05:16:19  4         56          207           43
      2012-04-19 05:22:17 10         56          206           43
      2012-04-19 05:23:22  2         56          206           42
13440 096098   5  3 N
      2012-04-19 05:22:17  3         56          206           43
      2012-04-19 05:22:49  1         56          206           42
      2012-04-19 05:27:42  1         60          205           43
      2012-04-19 05:30:24  7         56          205           42
13440 096098   3  3 K 3 2012-04-19 06:44:20 -42.951  147.349  0.000 401677218
      2012-04-19 06:46:47  3         56          203           42
      2012-04-19 06:47:52 10         56          203           41
13440 096098   2  3 N 2 2012-04-19 07:07:54 -42.948  147.359  0.000 401677225
      2012-04-19 07:10:37 10         57          203           41
13440 096098   3  3 K 2 2012-04-19 19:47:59 -42.951  147.354  0.000 401677232
      2012-04-19 19:46:55  3         57          197           45
      2012-04-19 19:51:15  6         57          198           45
13440 096098   3  3 M 3 2012-04-19 20:02:21 -42.950  147.354  0.000 401677232
      2012-04-19 20:01:32  1         56          198           44
      2012-04-19 20:08:02 17         57          199           45
13440 096098   5  3 L 3 2012-04-19 20:46:46 -42.950  147.354  0.000 401677232
      2012-04-19 20:44:52  1         57          199           46
      2012-04-19 20:45:25  1         57          199           43
      2012-04-19 20:45:57  3         57          200           45
      2012-04-19 20:51:22 11         57          201           45
13440 096098   6  3 A 2 2012-04-19 21:23:20 -42.954  147.352  0.000 401677230
      2012-04-19 21:23:20  1         58          200           45
      2012-04-19 21:24:25  8         58          201           45
      2012-04-19 21:25:30  2         58          201           46
      2012-04-19 21:27:40  4         58          201           47
      2012-04-19 21:28:13  1         58          200           47
13440 096098   5  3 M 3 2012-04-19 21:42:50 -42.950  147.353  0.000 401677231
      2012-04-19 21:38:30  1         50          202           44
      2012-04-19 21:45:33  1         58          200           47
      2012-04-19 21:47:43 14         58          201           47
      2012-04-19 21:48:48  2         58          201           46
13440 096098   6  3 L 3 2012-04-19 22:26:58 -42.950  147.353  0.000 401677226
      2012-04-19 22:21:50  1         58          202           38
      2012-04-19 22:25:38  2         58          201           46
      2012-04-19 22:26:43  4         58          201           47
      2012-04-19 22:29:58  2         58          202           46
      2012-04-19 22:32:08  8         58          202           47
13440 096098   3  3 A 2 2012-04-19 23:00:17 -42.952  147.359  0.000 401677224
      2012-04-19 23:04:38  5         58          202           46
      2012-04-19 23:05:10 10         58          202           47
13440 112693   7  7 K 3 2012-04-19 00:26:17  34.150  240.792  0.000 401677569
      2012-04-19 00:21:17  7        143          129          190          105
                                     27          138          103
      2012-04-19 00:25:17  7        143          129          190          105
                                     27          138          104
      2012-04-19 00:26:17  1        143          129          189          105
                                     27          138          104
13440 112693   7  7 M 3 2012-04-19 02:16:37  34.149  240.789  0.000 401677567
      2012-04-19 02:16:47  3        143          127          184          101
                                     25          134          114
      2012-04-19 02:18:47  4        143          127          184          101
                                     25          134          115
      2012-04-19 02:19:47  2        143          127          184          100
                                     25          134          115
13440 112693   9  7 L 3 2012-04-19 02:51:54  34.150  240.789  0.000 401677566
      2012-04-19 02:49:47  1        146          119          175           68
                                     24          134          116
      2012-04-19 02:50:17  1        144          127          183          101
                                     24          134          116
      2012-04-19 02:53:17  6        144          127          183          100
                                     24          134          116
      2012-04-19 02:54:47  2        144          127          183          100
                                     24          134          117
13440 112693   7  7 A A 2012-04-19 03:35:37  34.153  240.786  0.000 401677564
      2012-04-19 03:34:17  1        144          126          183          100
                                     24          134          118
      2012-04-19 03:35:17  1        144           94          183          100
                                     24          134          117
      2012-04-19 03:37:17  1        144          126          183          100
                                     26          134          117
13440 112693   3  7 M 3 2012-04-19 03:57:37  34.148  240.793  0.000 401677567
      2012-04-19 03:58:17  7        144          126          183          100
                                     24          134          118
